file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20260106.xlsx,8306,54,500.0,5.0,0.1
ticks_20260106.xlsx,8306,54,1850.0,10.0,0.1
ticks_20260106.xlsx,8306,54,100.0,15.0,0.1
ticks_20260106.xlsx,8306,54,100.0,20.0,0.1
ticks_20260106.xlsx,8306,54,100.0,25.0,0.1
ticks_20260106.xlsx,8306,54,100.0,30.0,0.1
ticks_20260106.xlsx,8306,54,100.0,35.0,0.1
ticks_20260106.xlsx,8306,54,100.0,40.0,0.1
ticks_20260106.xlsx,8306,54,200.0,5.0,0.2
ticks_20260106.xlsx,8306,54,1800.0,10.0,0.2
ticks_20260106.xlsx,8306,54,100.0,15.0,0.2
ticks_20260106.xlsx,8306,54,100.0,20.0,0.2
ticks_20260106.xlsx,8306,54,100.0,25.0,0.2
ticks_20260106.xlsx,8306,54,100.0,30.0,0.2
ticks_20260106.xlsx,8306,54,100.0,35.0,0.2
ticks_20260106.xlsx,8306,54,100.0,40.0,0.2
ticks_20260106.xlsx,8306,54,750.0,5.0,0.3
ticks_20260106.xlsx,8306,54,1350.0,10.0,0.3
ticks_20260106.xlsx,8306,54,100.0,15.0,0.3
ticks_20260106.xlsx,8306,54,100.0,20.0,0.3
ticks_20260106.xlsx,8306,54,100.0,25.0,0.3
ticks_20260106.xlsx,8306,54,100.0,30.0,0.3
ticks_20260106.xlsx,8306,54,100.0,35.0,0.3
ticks_20260106.xlsx,8306,54,100.0,40.0,0.3
ticks_20260106.xlsx,8306,54,1100.0,5.0,0.4
ticks_20260106.xlsx,8306,54,1300.0,10.0,0.4
ticks_20260106.xlsx,8306,54,100.0,15.0,0.4
ticks_20260106.xlsx,8306,54,100.0,20.0,0.4
ticks_20260106.xlsx,8306,54,100.0,25.0,0.4
ticks_20260106.xlsx,8306,54,100.0,30.0,0.4
ticks_20260106.xlsx,8306,54,100.0,35.0,0.4
ticks_20260106.xlsx,8306,54,100.0,40.0,0.4
ticks_20260106.xlsx,8306,54,1100.0,5.0,0.5
ticks_20260106.xlsx,8306,54,1000.0,10.0,0.5
ticks_20260106.xlsx,8306,54,100.0,15.0,0.5
ticks_20260106.xlsx,8306,54,100.0,20.0,0.5
ticks_20260106.xlsx,8306,54,100.0,25.0,0.5
ticks_20260106.xlsx,8306,54,100.0,30.0,0.5
ticks_20260106.xlsx,8306,54,100.0,35.0,0.5
ticks_20260106.xlsx,8306,54,100.0,40.0,0.5
ticks_20260106.xlsx,8306,54,1050.0,5.0,0.6
ticks_20260106.xlsx,8306,54,1000.0,10.0,0.6
ticks_20260106.xlsx,8306,54,100.0,15.0,0.6
ticks_20260106.xlsx,8306,54,100.0,20.0,0.6
ticks_20260106.xlsx,8306,54,100.0,25.0,0.6
ticks_20260106.xlsx,8306,54,100.0,30.0,0.6
ticks_20260106.xlsx,8306,54,100.0,35.0,0.6
ticks_20260106.xlsx,8306,54,100.0,40.0,0.6
ticks_20260106.xlsx,8306,54,1000.0,5.0,0.7
ticks_20260106.xlsx,8306,54,1000.0,10.0,0.7
ticks_20260106.xlsx,8306,54,100.0,15.0,0.7
ticks_20260106.xlsx,8306,54,100.0,20.0,0.7
ticks_20260106.xlsx,8306,54,100.0,25.0,0.7
ticks_20260106.xlsx,8306,54,100.0,30.0,0.7
ticks_20260106.xlsx,8306,54,100.0,35.0,0.7
ticks_20260106.xlsx,8306,54,100.0,40.0,0.7
ticks_20260106.xlsx,8306,54,850.0,5.0,0.8
ticks_20260106.xlsx,8306,54,850.0,10.0,0.8
ticks_20260106.xlsx,8306,54,100.0,15.0,0.8
ticks_20260106.xlsx,8306,54,100.0,20.0,0.8
ticks_20260106.xlsx,8306,54,100.0,25.0,0.8
ticks_20260106.xlsx,8306,54,100.0,30.0,0.8
ticks_20260106.xlsx,8306,54,100.0,35.0,0.8
ticks_20260106.xlsx,8306,54,100.0,40.0,0.8
