file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20250829.xlsx,7011,98,-2800.0,30,300,45
ticks_20250829.xlsx,7011,74,-3400.0,40,300,45
ticks_20250829.xlsx,7011,52,-1200.0,50,300,45
ticks_20250829.xlsx,7011,38,-2300.0,60,300,45
ticks_20250829.xlsx,7011,38,-4500.0,70,300,45
ticks_20250829.xlsx,7011,36,-3700.0,80,300,45
ticks_20250829.xlsx,7011,20,-2600.0,90,300,45
ticks_20250829.xlsx,7011,14,200.0,100,300,45
ticks_20250829.xlsx,7011,12,300.0,110,300,45
ticks_20250829.xlsx,7011,10,-600.0,120,300,45
ticks_20250829.xlsx,7011,8,-1300.0,130,300,45
ticks_20250829.xlsx,7011,8,-1200.0,140,300,45
ticks_20250829.xlsx,7011,4,-800.0,150,300,45
ticks_20250829.xlsx,7011,6,-800.0,160,300,45
ticks_20250829.xlsx,7011,6,-200.0,170,300,45
ticks_20250829.xlsx,7011,6,-700.0,180,300,45
ticks_20250829.xlsx,7011,4,0.0,190,300,45
ticks_20250829.xlsx,7011,100,-3100.0,30,350,45
ticks_20250829.xlsx,7011,72,-1300.0,40,350,45
ticks_20250829.xlsx,7011,54,-1900.0,50,350,45
ticks_20250829.xlsx,7011,38,-100.0,60,350,45
ticks_20250829.xlsx,7011,38,-1800.0,70,350,45
ticks_20250829.xlsx,7011,36,-4600.0,80,350,45
ticks_20250829.xlsx,7011,20,-2600.0,90,350,45
ticks_20250829.xlsx,7011,16,-2900.0,100,350,45
ticks_20250829.xlsx,7011,14,-2400.0,110,350,45
ticks_20250829.xlsx,7011,16,-3100.0,120,350,45
ticks_20250829.xlsx,7011,12,-2100.0,130,350,45
ticks_20250829.xlsx,7011,8,-1400.0,140,350,45
ticks_20250829.xlsx,7011,6,-200.0,150,350,45
ticks_20250829.xlsx,7011,6,-1000.0,160,350,45
ticks_20250829.xlsx,7011,8,300.0,170,350,45
ticks_20250829.xlsx,7011,6,700.0,180,350,45
ticks_20250829.xlsx,7011,4,900.0,190,350,45
ticks_20250829.xlsx,7011,94,-2500.0,30,400,45
ticks_20250829.xlsx,7011,74,-2300.0,40,400,45
ticks_20250829.xlsx,7011,50,400.0,50,400,45
ticks_20250829.xlsx,7011,40,-4000.0,60,400,45
ticks_20250829.xlsx,7011,36,-1600.0,70,400,45
ticks_20250829.xlsx,7011,22,-600.0,80,400,45
ticks_20250829.xlsx,7011,14,-1600.0,90,400,45
ticks_20250829.xlsx,7011,12,-1400.0,100,400,45
ticks_20250829.xlsx,7011,14,-3000.0,110,400,45
ticks_20250829.xlsx,7011,12,-3200.0,120,400,45
ticks_20250829.xlsx,7011,8,-800.0,130,400,45
ticks_20250829.xlsx,7011,10,700.0,140,400,45
ticks_20250829.xlsx,7011,4,-500.0,150,400,45
ticks_20250829.xlsx,7011,6,-500.0,160,400,45
ticks_20250829.xlsx,7011,8,0.0,170,400,45
ticks_20250829.xlsx,7011,2,1300.0,180,400,45
ticks_20250829.xlsx,7011,4,1000.0,190,400,45
ticks_20250829.xlsx,7011,86,-2400.0,30,450,45
ticks_20250829.xlsx,7011,66,-700.0,40,450,45
ticks_20250829.xlsx,7011,50,-400.0,50,450,45
ticks_20250829.xlsx,7011,38,-1200.0,60,450,45
ticks_20250829.xlsx,7011,36,-3000.0,70,450,45
ticks_20250829.xlsx,7011,20,-500.0,80,450,45
ticks_20250829.xlsx,7011,14,-1900.0,90,450,45
ticks_20250829.xlsx,7011,14,-1600.0,100,450,45
ticks_20250829.xlsx,7011,14,-1800.0,110,450,45
ticks_20250829.xlsx,7011,14,-1700.0,120,450,45
ticks_20250829.xlsx,7011,8,0.0,130,450,45
ticks_20250829.xlsx,7011,6,100.0,140,450,45
ticks_20250829.xlsx,7011,4,-400.0,150,450,45
ticks_20250829.xlsx,7011,4,-200.0,160,450,45
ticks_20250829.xlsx,7011,6,1500.0,170,450,45
ticks_20250829.xlsx,7011,4,1300.0,180,450,45
ticks_20250829.xlsx,7011,8,2500.0,190,450,45
ticks_20250829.xlsx,7011,84,-2400.0,30,500,45
ticks_20250829.xlsx,7011,62,100.0,40,500,45
ticks_20250829.xlsx,7011,42,-1100.0,50,500,45
ticks_20250829.xlsx,7011,36,-100.0,60,500,45
ticks_20250829.xlsx,7011,28,-100.0,70,500,45
ticks_20250829.xlsx,7011,18,-400.0,80,500,45
ticks_20250829.xlsx,7011,12,700.0,90,500,45
ticks_20250829.xlsx,7011,10,1900.0,100,500,45
ticks_20250829.xlsx,7011,8,1100.0,110,500,45
ticks_20250829.xlsx,7011,6,1800.0,120,500,45
ticks_20250829.xlsx,7011,8,1200.0,130,500,45
ticks_20250829.xlsx,7011,6,1900.0,140,500,45
ticks_20250829.xlsx,7011,6,1700.0,150,500,45
ticks_20250829.xlsx,7011,6,2000.0,160,500,45
ticks_20250829.xlsx,7011,6,3200.0,170,500,45
ticks_20250829.xlsx,7011,4,3600.0,180,500,45
ticks_20250829.xlsx,7011,6,3200.0,190,500,45
ticks_20250829.xlsx,7011,88,-3300.0,30,550,45
ticks_20250829.xlsx,7011,52,-500.0,40,550,45
ticks_20250829.xlsx,7011,34,100.0,50,550,45
ticks_20250829.xlsx,7011,26,400.0,60,550,45
ticks_20250829.xlsx,7011,22,1000.0,70,550,45
ticks_20250829.xlsx,7011,10,2400.0,80,550,45
ticks_20250829.xlsx,7011,10,1900.0,90,550,45
ticks_20250829.xlsx,7011,6,1100.0,100,550,45
ticks_20250829.xlsx,7011,6,-3500.0,110,550,45
ticks_20250829.xlsx,7011,8,1300.0,120,550,45
ticks_20250829.xlsx,7011,6,1100.0,130,550,45
ticks_20250829.xlsx,7011,4,1800.0,140,550,45
ticks_20250829.xlsx,7011,8,1600.0,150,550,45
ticks_20250829.xlsx,7011,6,1000.0,160,550,45
ticks_20250829.xlsx,7011,6,2300.0,170,550,45
ticks_20250829.xlsx,7011,8,2100.0,180,550,45
ticks_20250829.xlsx,7011,6,3100.0,190,550,45
ticks_20250829.xlsx,7011,82,-2900.0,30,600,45
ticks_20250829.xlsx,7011,54,-1600.0,40,600,45
ticks_20250829.xlsx,7011,38,0.0,50,600,45
ticks_20250829.xlsx,7011,30,1300.0,60,600,45
ticks_20250829.xlsx,7011,24,1800.0,70,600,45
ticks_20250829.xlsx,7011,10,1900.0,80,600,45
ticks_20250829.xlsx,7011,14,800.0,90,600,45
ticks_20250829.xlsx,7011,4,1700.0,100,600,45
ticks_20250829.xlsx,7011,6,1300.0,110,600,45
ticks_20250829.xlsx,7011,6,1000.0,120,600,45
ticks_20250829.xlsx,7011,8,800.0,130,600,45
ticks_20250829.xlsx,7011,6,1500.0,140,600,45
ticks_20250829.xlsx,7011,2,-100.0,150,600,45
ticks_20250829.xlsx,7011,4,2000.0,160,600,45
ticks_20250829.xlsx,7011,6,3300.0,170,600,45
ticks_20250829.xlsx,7011,6,3100.0,180,600,45
ticks_20250829.xlsx,7011,8,2400.0,190,600,45
ticks_20250829.xlsx,7011,70,-1200.0,30,650,45
ticks_20250829.xlsx,7011,52,-1100.0,40,650,45
ticks_20250829.xlsx,7011,34,1100.0,50,650,45
ticks_20250829.xlsx,7011,28,1200.0,60,650,45
ticks_20250829.xlsx,7011,28,1600.0,70,650,45
ticks_20250829.xlsx,7011,14,800.0,80,650,45
ticks_20250829.xlsx,7011,10,1700.0,90,650,45
ticks_20250829.xlsx,7011,8,1400.0,100,650,45
ticks_20250829.xlsx,7011,8,1600.0,110,650,45
ticks_20250829.xlsx,7011,10,500.0,120,650,45
ticks_20250829.xlsx,7011,4,2500.0,130,650,45
ticks_20250829.xlsx,7011,2,2600.0,140,650,45
ticks_20250829.xlsx,7011,6,1400.0,150,650,45
ticks_20250829.xlsx,7011,4,1900.0,160,650,45
ticks_20250829.xlsx,7011,6,3300.0,170,650,45
ticks_20250829.xlsx,7011,6,3100.0,180,650,45
ticks_20250829.xlsx,7011,6,3000.0,190,650,45
ticks_20250829.xlsx,7011,82,-2800.0,30,700,45
ticks_20250829.xlsx,7011,58,0.0,40,700,45
ticks_20250829.xlsx,7011,30,1200.0,50,700,45
ticks_20250829.xlsx,7011,30,1100.0,60,700,45
ticks_20250829.xlsx,7011,24,2900.0,70,700,45
ticks_20250829.xlsx,7011,14,600.0,80,700,45
ticks_20250829.xlsx,7011,10,1100.0,90,700,45
