file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250819.xlsx,7011,100,15.0,30,300
ticks_20250819.xlsx,7011,100,15.0,40,300
ticks_20250819.xlsx,7011,100,7.0,50,300
ticks_20250819.xlsx,7011,98,-10.0,60,300
ticks_20250819.xlsx,7011,100,29.0,70,300
ticks_20250819.xlsx,7011,94,14.0,80,300
ticks_20250819.xlsx,7011,90,26.0,90,300
ticks_20250819.xlsx,7011,72,-2.0,100,300
ticks_20250819.xlsx,7011,92,4.0,110,300
ticks_20250819.xlsx,7011,86,-6.0,120,300
ticks_20250819.xlsx,7011,96,15.0,130,300
ticks_20250819.xlsx,7011,86,28.0,140,300
ticks_20250819.xlsx,7011,72,11.0,150,300
ticks_20250819.xlsx,7011,94,46.0,160,300
ticks_20250819.xlsx,7011,86,48.0,170,300
ticks_20250819.xlsx,7011,82,82.0,180,300
ticks_20250819.xlsx,7011,90,-10.0,190,300
ticks_20250819.xlsx,7011,100,10.0,30,350
ticks_20250819.xlsx,7011,100,31.0,40,350
ticks_20250819.xlsx,7011,100,-39.0,50,350
ticks_20250819.xlsx,7011,100,26.0,60,350
ticks_20250819.xlsx,7011,86,35.0,70,350
ticks_20250819.xlsx,7011,98,4.0,80,350
ticks_20250819.xlsx,7011,88,23.0,90,350
ticks_20250819.xlsx,7011,84,-28.0,100,350
ticks_20250819.xlsx,7011,82,46.0,110,350
ticks_20250819.xlsx,7011,84,40.0,120,350
ticks_20250819.xlsx,7011,80,53.0,130,350
ticks_20250819.xlsx,7011,68,58.0,140,350
ticks_20250819.xlsx,7011,76,28.0,150,350
ticks_20250819.xlsx,7011,86,65.0,160,350
ticks_20250819.xlsx,7011,78,81.0,170,350
ticks_20250819.xlsx,7011,74,78.0,180,350
ticks_20250819.xlsx,7011,74,74.0,190,350
ticks_20250819.xlsx,7011,100,29.0,30,400
ticks_20250819.xlsx,7011,100,38.0,40,400
ticks_20250819.xlsx,7011,97,25.0,50,400
ticks_20250819.xlsx,7011,96,30.0,60,400
ticks_20250819.xlsx,7011,90,26.0,70,400
ticks_20250819.xlsx,7011,76,17.0,80,400
ticks_20250819.xlsx,7011,82,8.0,90,400
