file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20250905.xlsx,7011,46,200.0,5.0,0.1
ticks_20250905.xlsx,7011,46,-2900.0,10.0,0.1
ticks_20250905.xlsx,7011,46,-2500.0,15.0,0.1
ticks_20250905.xlsx,7011,46,-2200.0,20.0,0.1
ticks_20250905.xlsx,7011,46,-1100.0,25.0,0.1
ticks_20250905.xlsx,7011,46,-100.0,30.0,0.1
ticks_20250905.xlsx,7011,46,-2600.0,35.0,0.1
ticks_20250905.xlsx,7011,44,-3100.0,40.0,0.1
ticks_20250905.xlsx,7011,46,-300.0,5.0,0.2
ticks_20250905.xlsx,7011,46,-2800.0,10.0,0.2
ticks_20250905.xlsx,7011,46,-1500.0,15.0,0.2
ticks_20250905.xlsx,7011,46,-1500.0,20.0,0.2
ticks_20250905.xlsx,7011,46,-700.0,25.0,0.2
ticks_20250905.xlsx,7011,46,-700.0,30.0,0.2
ticks_20250905.xlsx,7011,46,-3000.0,35.0,0.2
ticks_20250905.xlsx,7011,44,-3100.0,40.0,0.2
ticks_20250905.xlsx,7011,46,1500.0,5.0,0.3
ticks_20250905.xlsx,7011,46,-1200.0,10.0,0.3
ticks_20250905.xlsx,7011,46,-1400.0,15.0,0.3
ticks_20250905.xlsx,7011,46,-1400.0,20.0,0.3
ticks_20250905.xlsx,7011,46,-1400.0,25.0,0.3
ticks_20250905.xlsx,7011,46,-1400.0,30.0,0.3
ticks_20250905.xlsx,7011,46,-3400.0,35.0,0.3
ticks_20250905.xlsx,7011,44,-3100.0,40.0,0.3
ticks_20250905.xlsx,7011,44,2700.0,5.0,0.4
ticks_20250905.xlsx,7011,44,-1300.0,10.0,0.4
ticks_20250905.xlsx,7011,44,-1500.0,15.0,0.4
ticks_20250905.xlsx,7011,44,-1500.0,20.0,0.4
ticks_20250905.xlsx,7011,44,-1500.0,25.0,0.4
ticks_20250905.xlsx,7011,44,-1500.0,30.0,0.4
ticks_20250905.xlsx,7011,44,-3100.0,35.0,0.4
ticks_20250905.xlsx,7011,44,-3100.0,40.0,0.4
ticks_20250905.xlsx,7011,44,1600.0,5.0,0.5
ticks_20250905.xlsx,7011,44,-1700.0,10.0,0.5
ticks_20250905.xlsx,7011,44,-1700.0,15.0,0.5
ticks_20250905.xlsx,7011,44,-1700.0,20.0,0.5
ticks_20250905.xlsx,7011,44,-1700.0,25.0,0.5
ticks_20250905.xlsx,7011,44,-1700.0,30.0,0.5
ticks_20250905.xlsx,7011,44,-3100.0,35.0,0.5
ticks_20250905.xlsx,7011,44,-3100.0,40.0,0.5
ticks_20250905.xlsx,7011,44,1200.0,5.0,0.6
ticks_20250905.xlsx,7011,44,-2100.0,10.0,0.6
ticks_20250905.xlsx,7011,44,-2000.0,15.0,0.6
ticks_20250905.xlsx,7011,44,-2000.0,20.0,0.6
ticks_20250905.xlsx,7011,44,-2000.0,25.0,0.6
ticks_20250905.xlsx,7011,44,-2000.0,30.0,0.6
ticks_20250905.xlsx,7011,44,-3100.0,35.0,0.6
ticks_20250905.xlsx,7011,44,-3100.0,40.0,0.6
ticks_20250905.xlsx,7011,44,0.0,5.0,0.7
ticks_20250905.xlsx,7011,44,-2300.0,10.0,0.7
ticks_20250905.xlsx,7011,44,-2300.0,15.0,0.7
ticks_20250905.xlsx,7011,44,-2300.0,20.0,0.7
ticks_20250905.xlsx,7011,44,-2300.0,25.0,0.7
ticks_20250905.xlsx,7011,44,-2300.0,30.0,0.7
ticks_20250905.xlsx,7011,44,-3100.0,35.0,0.7
ticks_20250905.xlsx,7011,44,-3100.0,40.0,0.7
ticks_20250905.xlsx,7011,44,-200.0,5.0,0.8
ticks_20250905.xlsx,7011,44,-2600.0,10.0,0.8
ticks_20250905.xlsx,7011,44,-2600.0,15.0,0.8
ticks_20250905.xlsx,7011,44,-2600.0,20.0,0.8
ticks_20250905.xlsx,7011,44,-2600.0,25.0,0.8
ticks_20250905.xlsx,7011,44,-2600.0,30.0,0.8
ticks_20250905.xlsx,7011,44,-3100.0,35.0,0.8
ticks_20250905.xlsx,7011,44,-3100.0,40.0,0.8
