file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251001.xlsx,7011,68,-2100.0,5.0,0.1
ticks_20251001.xlsx,7011,68,-100.0,10.0,0.1
ticks_20251001.xlsx,7011,66,-1400.0,15.0,0.1
ticks_20251001.xlsx,7011,66,1100.0,20.0,0.1
ticks_20251001.xlsx,7011,66,-3700.0,25.0,0.1
ticks_20251001.xlsx,7011,66,-3300.0,30.0,0.1
ticks_20251001.xlsx,7011,66,-2300.0,35.0,0.1
ticks_20251001.xlsx,7011,66,-2300.0,40.0,0.1
ticks_20251001.xlsx,7011,68,-1600.0,5.0,0.2
ticks_20251001.xlsx,7011,68,-600.0,10.0,0.2
ticks_20251001.xlsx,7011,66,-2000.0,15.0,0.2
ticks_20251001.xlsx,7011,66,-200.0,20.0,0.2
ticks_20251001.xlsx,7011,66,-4100.0,25.0,0.2
ticks_20251001.xlsx,7011,66,-3500.0,30.0,0.2
ticks_20251001.xlsx,7011,66,-400.0,35.0,0.2
ticks_20251001.xlsx,7011,66,-400.0,40.0,0.2
ticks_20251001.xlsx,7011,68,-1400.0,5.0,0.3
ticks_20251001.xlsx,7011,68,-600.0,10.0,0.3
ticks_20251001.xlsx,7011,66,-1900.0,15.0,0.3
ticks_20251001.xlsx,7011,66,-1600.0,20.0,0.3
ticks_20251001.xlsx,7011,66,-4200.0,25.0,0.3
ticks_20251001.xlsx,7011,66,-600.0,30.0,0.3
ticks_20251001.xlsx,7011,66,-600.0,35.0,0.3
ticks_20251001.xlsx,7011,66,-600.0,40.0,0.3
ticks_20251001.xlsx,7011,68,1900.0,5.0,0.4
ticks_20251001.xlsx,7011,68,1900.0,10.0,0.4
ticks_20251001.xlsx,7011,66,800.0,15.0,0.4
ticks_20251001.xlsx,7011,66,1900.0,20.0,0.4
ticks_20251001.xlsx,7011,66,-600.0,25.0,0.4
ticks_20251001.xlsx,7011,66,-600.0,30.0,0.4
ticks_20251001.xlsx,7011,66,-600.0,35.0,0.4
ticks_20251001.xlsx,7011,66,-600.0,40.0,0.4
ticks_20251001.xlsx,7011,66,1300.0,5.0,0.5
ticks_20251001.xlsx,7011,66,1300.0,10.0,0.5
ticks_20251001.xlsx,7011,66,200.0,15.0,0.5
ticks_20251001.xlsx,7011,66,1400.0,20.0,0.5
ticks_20251001.xlsx,7011,66,-600.0,25.0,0.5
ticks_20251001.xlsx,7011,66,-600.0,30.0,0.5
ticks_20251001.xlsx,7011,66,-600.0,35.0,0.5
ticks_20251001.xlsx,7011,66,-600.0,40.0,0.5
ticks_20251001.xlsx,7011,66,2100.0,5.0,0.6
ticks_20251001.xlsx,7011,66,2000.0,10.0,0.6
ticks_20251001.xlsx,7011,66,1100.0,15.0,0.6
ticks_20251001.xlsx,7011,66,1100.0,20.0,0.6
ticks_20251001.xlsx,7011,66,-600.0,25.0,0.6
ticks_20251001.xlsx,7011,66,-600.0,30.0,0.6
ticks_20251001.xlsx,7011,66,-600.0,35.0,0.6
ticks_20251001.xlsx,7011,66,-600.0,40.0,0.6
ticks_20251001.xlsx,7011,66,1200.0,5.0,0.7
ticks_20251001.xlsx,7011,66,1100.0,10.0,0.7
ticks_20251001.xlsx,7011,66,400.0,15.0,0.7
ticks_20251001.xlsx,7011,66,400.0,20.0,0.7
ticks_20251001.xlsx,7011,66,-600.0,25.0,0.7
ticks_20251001.xlsx,7011,66,-600.0,30.0,0.7
ticks_20251001.xlsx,7011,66,-600.0,35.0,0.7
ticks_20251001.xlsx,7011,66,-600.0,40.0,0.7
ticks_20251001.xlsx,7011,66,500.0,5.0,0.8
ticks_20251001.xlsx,7011,66,500.0,10.0,0.8
ticks_20251001.xlsx,7011,66,0.0,15.0,0.8
ticks_20251001.xlsx,7011,66,0.0,20.0,0.8
ticks_20251001.xlsx,7011,66,-600.0,25.0,0.8
ticks_20251001.xlsx,7011,66,-600.0,30.0,0.8
ticks_20251001.xlsx,7011,66,-600.0,35.0,0.8
ticks_20251001.xlsx,7011,66,-600.0,40.0,0.8
