file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251127.xlsx,7011,48,-1100.0,5.0,0.1
ticks_20251127.xlsx,7011,48,-1200.0,10.0,0.1
ticks_20251127.xlsx,7011,48,-2500.0,15.0,0.1
ticks_20251127.xlsx,7011,48,-2300.0,20.0,0.1
ticks_20251127.xlsx,7011,48,-1500.0,25.0,0.1
ticks_20251127.xlsx,7011,48,-2200.0,30.0,0.1
ticks_20251127.xlsx,7011,48,-2200.0,35.0,0.1
ticks_20251127.xlsx,7011,48,-2200.0,40.0,0.1
ticks_20251127.xlsx,7011,48,-900.0,5.0,0.2
ticks_20251127.xlsx,7011,48,-1300.0,10.0,0.2
ticks_20251127.xlsx,7011,48,-2700.0,15.0,0.2
ticks_20251127.xlsx,7011,48,-2300.0,20.0,0.2
ticks_20251127.xlsx,7011,48,-2000.0,25.0,0.2
ticks_20251127.xlsx,7011,48,-2200.0,30.0,0.2
ticks_20251127.xlsx,7011,48,-2200.0,35.0,0.2
ticks_20251127.xlsx,7011,48,-2200.0,40.0,0.2
ticks_20251127.xlsx,7011,48,-1200.0,5.0,0.3
ticks_20251127.xlsx,7011,48,-1600.0,10.0,0.3
ticks_20251127.xlsx,7011,48,-2800.0,15.0,0.3
ticks_20251127.xlsx,7011,48,-2600.0,20.0,0.3
ticks_20251127.xlsx,7011,48,-2100.0,25.0,0.3
ticks_20251127.xlsx,7011,48,-2200.0,30.0,0.3
ticks_20251127.xlsx,7011,48,-2200.0,35.0,0.3
ticks_20251127.xlsx,7011,48,-2200.0,40.0,0.3
ticks_20251127.xlsx,7011,48,-1700.0,5.0,0.4
ticks_20251127.xlsx,7011,48,-2100.0,10.0,0.4
ticks_20251127.xlsx,7011,48,-2700.0,15.0,0.4
ticks_20251127.xlsx,7011,48,-2700.0,20.0,0.4
ticks_20251127.xlsx,7011,48,-2200.0,25.0,0.4
ticks_20251127.xlsx,7011,48,-2200.0,30.0,0.4
ticks_20251127.xlsx,7011,48,-2200.0,35.0,0.4
ticks_20251127.xlsx,7011,48,-2200.0,40.0,0.4
ticks_20251127.xlsx,7011,48,-1800.0,5.0,0.5
ticks_20251127.xlsx,7011,48,-2500.0,10.0,0.5
ticks_20251127.xlsx,7011,48,-2200.0,15.0,0.5
ticks_20251127.xlsx,7011,48,-2200.0,20.0,0.5
ticks_20251127.xlsx,7011,48,-2200.0,25.0,0.5
ticks_20251127.xlsx,7011,48,-2200.0,30.0,0.5
ticks_20251127.xlsx,7011,48,-2200.0,35.0,0.5
ticks_20251127.xlsx,7011,48,-2200.0,40.0,0.5
ticks_20251127.xlsx,7011,48,-700.0,5.0,0.6
ticks_20251127.xlsx,7011,48,-1400.0,10.0,0.6
ticks_20251127.xlsx,7011,48,-2200.0,15.0,0.6
ticks_20251127.xlsx,7011,48,-2200.0,20.0,0.6
ticks_20251127.xlsx,7011,48,-2200.0,25.0,0.6
ticks_20251127.xlsx,7011,48,-2200.0,30.0,0.6
ticks_20251127.xlsx,7011,48,-2200.0,35.0,0.6
ticks_20251127.xlsx,7011,48,-2200.0,40.0,0.6
ticks_20251127.xlsx,7011,48,-1000.0,5.0,0.7
ticks_20251127.xlsx,7011,48,-1700.0,10.0,0.7
ticks_20251127.xlsx,7011,48,-2200.0,15.0,0.7
ticks_20251127.xlsx,7011,48,-2200.0,20.0,0.7
ticks_20251127.xlsx,7011,48,-2200.0,25.0,0.7
ticks_20251127.xlsx,7011,48,-2200.0,30.0,0.7
ticks_20251127.xlsx,7011,48,-2200.0,35.0,0.7
ticks_20251127.xlsx,7011,48,-2200.0,40.0,0.7
ticks_20251127.xlsx,7011,48,-1300.0,5.0,0.8
ticks_20251127.xlsx,7011,48,-1800.0,10.0,0.8
ticks_20251127.xlsx,7011,48,-2200.0,15.0,0.8
ticks_20251127.xlsx,7011,48,-2200.0,20.0,0.8
ticks_20251127.xlsx,7011,48,-2200.0,25.0,0.8
ticks_20251127.xlsx,7011,48,-2200.0,30.0,0.8
ticks_20251127.xlsx,7011,48,-2200.0,35.0,0.8
ticks_20251127.xlsx,7011,48,-2200.0,40.0,0.8
