file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20260108.xlsx,7011,70,2100.0,5.0,0.1
ticks_20260108.xlsx,7011,70,1400.0,10.0,0.1
ticks_20260108.xlsx,7011,70,4200.0,15.0,0.1
ticks_20260108.xlsx,7011,70,4800.0,20.0,0.1
ticks_20260108.xlsx,7011,70,4500.0,25.0,0.1
ticks_20260108.xlsx,7011,70,1300.0,30.0,0.1
ticks_20260108.xlsx,7011,70,800.0,35.0,0.1
ticks_20260108.xlsx,7011,70,800.0,40.0,0.1
ticks_20260108.xlsx,7011,70,1800.0,5.0,0.2
ticks_20260108.xlsx,7011,70,1100.0,10.0,0.2
ticks_20260108.xlsx,7011,70,2800.0,15.0,0.2
ticks_20260108.xlsx,7011,70,3900.0,20.0,0.2
ticks_20260108.xlsx,7011,70,3900.0,25.0,0.2
ticks_20260108.xlsx,7011,70,1000.0,30.0,0.2
ticks_20260108.xlsx,7011,70,800.0,35.0,0.2
ticks_20260108.xlsx,7011,70,800.0,40.0,0.2
ticks_20260108.xlsx,7011,70,1300.0,5.0,0.3
ticks_20260108.xlsx,7011,70,700.0,10.0,0.3
ticks_20260108.xlsx,7011,70,1900.0,15.0,0.3
ticks_20260108.xlsx,7011,70,3300.0,20.0,0.3
ticks_20260108.xlsx,7011,70,3300.0,25.0,0.3
ticks_20260108.xlsx,7011,70,800.0,30.0,0.3
ticks_20260108.xlsx,7011,70,800.0,35.0,0.3
ticks_20260108.xlsx,7011,70,800.0,40.0,0.3
ticks_20260108.xlsx,7011,70,2300.0,5.0,0.4
ticks_20260108.xlsx,7011,70,1400.0,10.0,0.4
ticks_20260108.xlsx,7011,70,2100.0,15.0,0.4
ticks_20260108.xlsx,7011,70,2300.0,20.0,0.4
ticks_20260108.xlsx,7011,70,2200.0,25.0,0.4
ticks_20260108.xlsx,7011,70,500.0,30.0,0.4
ticks_20260108.xlsx,7011,70,800.0,35.0,0.4
ticks_20260108.xlsx,7011,70,800.0,40.0,0.4
ticks_20260108.xlsx,7011,70,3100.0,5.0,0.5
ticks_20260108.xlsx,7011,70,1300.0,10.0,0.5
ticks_20260108.xlsx,7011,70,1300.0,15.0,0.5
ticks_20260108.xlsx,7011,70,2000.0,20.0,0.5
ticks_20260108.xlsx,7011,70,2200.0,25.0,0.5
ticks_20260108.xlsx,7011,70,800.0,30.0,0.5
ticks_20260108.xlsx,7011,70,800.0,35.0,0.5
ticks_20260108.xlsx,7011,70,800.0,40.0,0.5
ticks_20260108.xlsx,7011,70,3900.0,5.0,0.6
ticks_20260108.xlsx,7011,70,1600.0,10.0,0.6
ticks_20260108.xlsx,7011,70,1600.0,15.0,0.6
ticks_20260108.xlsx,7011,70,1600.0,20.0,0.6
ticks_20260108.xlsx,7011,70,1600.0,25.0,0.6
ticks_20260108.xlsx,7011,70,800.0,30.0,0.6
ticks_20260108.xlsx,7011,70,800.0,35.0,0.6
ticks_20260108.xlsx,7011,70,800.0,40.0,0.6
ticks_20260108.xlsx,7011,70,3900.0,5.0,0.7
ticks_20260108.xlsx,7011,70,1600.0,10.0,0.7
ticks_20260108.xlsx,7011,70,1600.0,15.0,0.7
ticks_20260108.xlsx,7011,70,1600.0,20.0,0.7
ticks_20260108.xlsx,7011,70,1600.0,25.0,0.7
ticks_20260108.xlsx,7011,70,800.0,30.0,0.7
ticks_20260108.xlsx,7011,70,800.0,35.0,0.7
ticks_20260108.xlsx,7011,70,800.0,40.0,0.7
ticks_20260108.xlsx,7011,70,3300.0,5.0,0.8
ticks_20260108.xlsx,7011,70,1400.0,10.0,0.8
ticks_20260108.xlsx,7011,70,1400.0,15.0,0.8
ticks_20260108.xlsx,7011,70,1400.0,20.0,0.8
ticks_20260108.xlsx,7011,70,1400.0,25.0,0.8
ticks_20260108.xlsx,7011,70,800.0,30.0,0.8
ticks_20260108.xlsx,7011,70,800.0,35.0,0.8
ticks_20260108.xlsx,7011,70,800.0,40.0,0.8
