file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251020.xlsx,8306,2,-200.0,2.5,0.1
ticks_20251020.xlsx,8306,2,-200.0,5.0,0.1
ticks_20251020.xlsx,8306,2,-200.0,10.0,0.1
ticks_20251020.xlsx,8306,2,-200.0,12.5,0.1
ticks_20251020.xlsx,8306,2,-200.0,15.0,0.1
ticks_20251020.xlsx,8306,2,-200.0,17.5,0.1
ticks_20251020.xlsx,8306,2,-200.0,20.0,0.1
ticks_20251020.xlsx,8306,2,-200.0,2.5,0.2
ticks_20251020.xlsx,8306,2,-200.0,5.0,0.2
ticks_20251020.xlsx,8306,2,-200.0,10.0,0.2
ticks_20251020.xlsx,8306,2,-200.0,12.5,0.2
ticks_20251020.xlsx,8306,2,-200.0,15.0,0.2
ticks_20251020.xlsx,8306,2,-200.0,17.5,0.2
ticks_20251020.xlsx,8306,2,-200.0,20.0,0.2
ticks_20251020.xlsx,8306,2,-200.0,2.5,0.3
ticks_20251020.xlsx,8306,2,-200.0,5.0,0.3
ticks_20251020.xlsx,8306,2,-200.0,10.0,0.3
ticks_20251020.xlsx,8306,2,-200.0,12.5,0.3
ticks_20251020.xlsx,8306,2,-200.0,15.0,0.3
ticks_20251020.xlsx,8306,2,-200.0,17.5,0.3
ticks_20251020.xlsx,8306,2,-200.0,20.0,0.3
ticks_20251020.xlsx,8306,2,-200.0,2.5,0.4
ticks_20251020.xlsx,8306,2,-200.0,5.0,0.4
ticks_20251020.xlsx,8306,2,-200.0,10.0,0.4
ticks_20251020.xlsx,8306,2,-200.0,12.5,0.4
ticks_20251020.xlsx,8306,2,-200.0,15.0,0.4
ticks_20251020.xlsx,8306,2,-200.0,17.5,0.4
ticks_20251020.xlsx,8306,2,-200.0,20.0,0.4
ticks_20251020.xlsx,8306,2,-200.0,2.5,0.5
ticks_20251020.xlsx,8306,2,-200.0,5.0,0.5
ticks_20251020.xlsx,8306,2,-200.0,10.0,0.5
ticks_20251020.xlsx,8306,2,-200.0,12.5,0.5
ticks_20251020.xlsx,8306,2,-200.0,15.0,0.5
ticks_20251020.xlsx,8306,2,-200.0,17.5,0.5
ticks_20251020.xlsx,8306,2,-200.0,20.0,0.5
ticks_20251020.xlsx,8306,2,-200.0,2.5,0.6
ticks_20251020.xlsx,8306,2,-200.0,5.0,0.6
ticks_20251020.xlsx,8306,2,-200.0,10.0,0.6
ticks_20251020.xlsx,8306,2,-200.0,12.5,0.6
ticks_20251020.xlsx,8306,2,-200.0,15.0,0.6
ticks_20251020.xlsx,8306,2,-200.0,17.5,0.6
ticks_20251020.xlsx,8306,2,-200.0,20.0,0.6
ticks_20251020.xlsx,8306,2,-200.0,2.5,0.7
ticks_20251020.xlsx,8306,2,-200.0,5.0,0.7
ticks_20251020.xlsx,8306,2,-200.0,10.0,0.7
ticks_20251020.xlsx,8306,2,-200.0,12.5,0.7
ticks_20251020.xlsx,8306,2,-200.0,15.0,0.7
ticks_20251020.xlsx,8306,2,-200.0,17.5,0.7
ticks_20251020.xlsx,8306,2,-200.0,20.0,0.7
