file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251118.xlsx,8306,16,50.0,2.5,0.1
ticks_20251118.xlsx,8306,16,150.0,5.0,0.1
ticks_20251118.xlsx,8306,16,0.0,10.0,0.1
ticks_20251118.xlsx,8306,16,600.0,12.5,0.1
ticks_20251118.xlsx,8306,16,600.0,15.0,0.1
ticks_20251118.xlsx,8306,16,700.0,17.5,0.1
ticks_20251118.xlsx,8306,16,1300.0,20.0,0.1
ticks_20251118.xlsx,8306,16,-50.0,2.5,0.2
ticks_20251118.xlsx,8306,16,50.0,5.0,0.2
ticks_20251118.xlsx,8306,16,450.0,10.0,0.2
ticks_20251118.xlsx,8306,16,450.0,12.5,0.2
ticks_20251118.xlsx,8306,16,450.0,15.0,0.2
ticks_20251118.xlsx,8306,16,1050.0,17.5,0.2
ticks_20251118.xlsx,8306,16,1050.0,20.0,0.2
ticks_20251118.xlsx,8306,16,-100.0,2.5,0.3
ticks_20251118.xlsx,8306,16,0.0,5.0,0.3
ticks_20251118.xlsx,8306,16,250.0,10.0,0.3
ticks_20251118.xlsx,8306,16,250.0,12.5,0.3
ticks_20251118.xlsx,8306,16,250.0,15.0,0.3
ticks_20251118.xlsx,8306,16,1100.0,17.5,0.3
ticks_20251118.xlsx,8306,16,1100.0,20.0,0.3
ticks_20251118.xlsx,8306,16,1600.0,2.5,0.4
ticks_20251118.xlsx,8306,16,1350.0,5.0,0.4
ticks_20251118.xlsx,8306,16,1100.0,10.0,0.4
ticks_20251118.xlsx,8306,16,1100.0,12.5,0.4
ticks_20251118.xlsx,8306,16,1100.0,15.0,0.4
ticks_20251118.xlsx,8306,16,1100.0,17.5,0.4
ticks_20251118.xlsx,8306,16,1100.0,20.0,0.4
ticks_20251118.xlsx,8306,16,1400.0,2.5,0.5
ticks_20251118.xlsx,8306,16,1250.0,5.0,0.5
ticks_20251118.xlsx,8306,16,1100.0,10.0,0.5
ticks_20251118.xlsx,8306,16,1100.0,12.5,0.5
ticks_20251118.xlsx,8306,16,1100.0,15.0,0.5
ticks_20251118.xlsx,8306,16,1100.0,17.5,0.5
ticks_20251118.xlsx,8306,16,1100.0,20.0,0.5
ticks_20251118.xlsx,8306,16,1350.0,2.5,0.6
ticks_20251118.xlsx,8306,16,1200.0,5.0,0.6
ticks_20251118.xlsx,8306,16,1100.0,10.0,0.6
ticks_20251118.xlsx,8306,16,1100.0,12.5,0.6
ticks_20251118.xlsx,8306,16,1100.0,15.0,0.6
ticks_20251118.xlsx,8306,16,1100.0,17.5,0.6
ticks_20251118.xlsx,8306,16,1100.0,20.0,0.6
ticks_20251118.xlsx,8306,16,1400.0,2.5,0.7
ticks_20251118.xlsx,8306,16,1150.0,5.0,0.7
ticks_20251118.xlsx,8306,16,1100.0,10.0,0.7
ticks_20251118.xlsx,8306,16,1100.0,12.5,0.7
ticks_20251118.xlsx,8306,16,1100.0,15.0,0.7
ticks_20251118.xlsx,8306,16,1100.0,17.5,0.7
ticks_20251118.xlsx,8306,16,1100.0,20.0,0.7
