file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251014.xlsx,8306,100,-350.0,5.0,0.1
ticks_20251014.xlsx,8306,100,-2300.0,10.0,0.1
ticks_20251014.xlsx,8306,100,-1800.0,15.0,0.1
ticks_20251014.xlsx,8306,100,-2200.0,20.0,0.1
ticks_20251014.xlsx,8306,100,-2200.0,25.0,0.1
ticks_20251014.xlsx,8306,100,-2200.0,30.0,0.1
ticks_20251014.xlsx,8306,100,-2200.0,35.0,0.1
ticks_20251014.xlsx,8306,100,-2200.0,40.0,0.1
ticks_20251014.xlsx,8306,100,-750.0,5.0,0.2
ticks_20251014.xlsx,8306,100,-2500.0,10.0,0.2
ticks_20251014.xlsx,8306,100,-2050.0,15.0,0.2
ticks_20251014.xlsx,8306,100,-2200.0,20.0,0.2
ticks_20251014.xlsx,8306,100,-2200.0,25.0,0.2
ticks_20251014.xlsx,8306,100,-2200.0,30.0,0.2
ticks_20251014.xlsx,8306,100,-2200.0,35.0,0.2
ticks_20251014.xlsx,8306,100,-2200.0,40.0,0.2
ticks_20251014.xlsx,8306,100,-1250.0,5.0,0.3
ticks_20251014.xlsx,8306,100,-2400.0,10.0,0.3
ticks_20251014.xlsx,8306,100,-2000.0,15.0,0.3
ticks_20251014.xlsx,8306,100,-2200.0,20.0,0.3
ticks_20251014.xlsx,8306,100,-2200.0,25.0,0.3
ticks_20251014.xlsx,8306,100,-2200.0,30.0,0.3
ticks_20251014.xlsx,8306,100,-2200.0,35.0,0.3
ticks_20251014.xlsx,8306,100,-2200.0,40.0,0.3
ticks_20251014.xlsx,8306,100,-2100.0,5.0,0.4
ticks_20251014.xlsx,8306,100,-2200.0,10.0,0.4
ticks_20251014.xlsx,8306,100,-2200.0,15.0,0.4
ticks_20251014.xlsx,8306,100,-2200.0,20.0,0.4
ticks_20251014.xlsx,8306,100,-2200.0,25.0,0.4
ticks_20251014.xlsx,8306,100,-2200.0,30.0,0.4
ticks_20251014.xlsx,8306,100,-2200.0,35.0,0.4
ticks_20251014.xlsx,8306,100,-2200.0,40.0,0.4
ticks_20251014.xlsx,8306,100,-2150.0,5.0,0.5
ticks_20251014.xlsx,8306,100,-2200.0,10.0,0.5
ticks_20251014.xlsx,8306,100,-2200.0,15.0,0.5
ticks_20251014.xlsx,8306,100,-2200.0,20.0,0.5
ticks_20251014.xlsx,8306,100,-2200.0,25.0,0.5
ticks_20251014.xlsx,8306,100,-2200.0,30.0,0.5
ticks_20251014.xlsx,8306,100,-2200.0,35.0,0.5
ticks_20251014.xlsx,8306,100,-2200.0,40.0,0.5
ticks_20251014.xlsx,8306,100,-2650.0,5.0,0.6
ticks_20251014.xlsx,8306,100,-2200.0,10.0,0.6
ticks_20251014.xlsx,8306,100,-2200.0,15.0,0.6
ticks_20251014.xlsx,8306,100,-2200.0,20.0,0.6
ticks_20251014.xlsx,8306,100,-2200.0,25.0,0.6
ticks_20251014.xlsx,8306,100,-2200.0,30.0,0.6
ticks_20251014.xlsx,8306,100,-2200.0,35.0,0.6
ticks_20251014.xlsx,8306,100,-2200.0,40.0,0.6
ticks_20251014.xlsx,8306,100,-3400.0,5.0,0.7
ticks_20251014.xlsx,8306,100,-2200.0,10.0,0.7
ticks_20251014.xlsx,8306,100,-2200.0,15.0,0.7
ticks_20251014.xlsx,8306,100,-2200.0,20.0,0.7
ticks_20251014.xlsx,8306,100,-2200.0,25.0,0.7
ticks_20251014.xlsx,8306,100,-2200.0,30.0,0.7
ticks_20251014.xlsx,8306,100,-2200.0,35.0,0.7
ticks_20251014.xlsx,8306,100,-2200.0,40.0,0.7
ticks_20251014.xlsx,8306,100,-3150.0,5.0,0.8
ticks_20251014.xlsx,8306,100,-2200.0,10.0,0.8
ticks_20251014.xlsx,8306,100,-2200.0,15.0,0.8
ticks_20251014.xlsx,8306,100,-2200.0,20.0,0.8
ticks_20251014.xlsx,8306,100,-2200.0,25.0,0.8
ticks_20251014.xlsx,8306,100,-2200.0,30.0,0.8
ticks_20251014.xlsx,8306,100,-2200.0,35.0,0.8
ticks_20251014.xlsx,8306,100,-2200.0,40.0,0.8
