file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20250924.xlsx,7011,20,3000.0,5.0,0.1
ticks_20250924.xlsx,7011,20,5100.0,10.0,0.1
ticks_20250924.xlsx,7011,20,2300.0,15.0,0.1
ticks_20250924.xlsx,7011,20,2600.0,20.0,0.1
ticks_20250924.xlsx,7011,20,3900.0,25.0,0.1
ticks_20250924.xlsx,7011,20,4300.0,30.0,0.1
ticks_20250924.xlsx,7011,20,4100.0,35.0,0.1
ticks_20250924.xlsx,7011,20,3400.0,40.0,0.1
ticks_20250924.xlsx,7011,20,2900.0,5.0,0.2
ticks_20250924.xlsx,7011,20,4700.0,10.0,0.2
ticks_20250924.xlsx,7011,20,3300.0,15.0,0.2
ticks_20250924.xlsx,7011,20,2500.0,20.0,0.2
ticks_20250924.xlsx,7011,20,3600.0,25.0,0.2
ticks_20250924.xlsx,7011,20,3900.0,30.0,0.2
ticks_20250924.xlsx,7011,20,3700.0,35.0,0.2
ticks_20250924.xlsx,7011,20,3400.0,40.0,0.2
ticks_20250924.xlsx,7011,20,2100.0,5.0,0.3
ticks_20250924.xlsx,7011,20,4700.0,10.0,0.3
ticks_20250924.xlsx,7011,20,2600.0,15.0,0.3
ticks_20250924.xlsx,7011,20,2100.0,20.0,0.3
ticks_20250924.xlsx,7011,20,3200.0,25.0,0.3
ticks_20250924.xlsx,7011,20,3300.0,30.0,0.3
ticks_20250924.xlsx,7011,20,3400.0,35.0,0.3
ticks_20250924.xlsx,7011,20,3400.0,40.0,0.3
ticks_20250924.xlsx,7011,20,4100.0,5.0,0.4
ticks_20250924.xlsx,7011,20,4700.0,10.0,0.4
ticks_20250924.xlsx,7011,20,2400.0,15.0,0.4
ticks_20250924.xlsx,7011,20,2100.0,20.0,0.4
ticks_20250924.xlsx,7011,20,2900.0,25.0,0.4
ticks_20250924.xlsx,7011,20,2900.0,30.0,0.4
ticks_20250924.xlsx,7011,20,2900.0,35.0,0.4
ticks_20250924.xlsx,7011,20,3400.0,40.0,0.4
ticks_20250924.xlsx,7011,20,4300.0,5.0,0.5
ticks_20250924.xlsx,7011,20,4700.0,10.0,0.5
ticks_20250924.xlsx,7011,20,2600.0,15.0,0.5
ticks_20250924.xlsx,7011,20,2600.0,20.0,0.5
ticks_20250924.xlsx,7011,20,2600.0,25.0,0.5
ticks_20250924.xlsx,7011,20,2600.0,30.0,0.5
ticks_20250924.xlsx,7011,20,2600.0,35.0,0.5
ticks_20250924.xlsx,7011,20,3400.0,40.0,0.5
ticks_20250924.xlsx,7011,20,3900.0,5.0,0.6
ticks_20250924.xlsx,7011,20,4200.0,10.0,0.6
ticks_20250924.xlsx,7011,20,2300.0,15.0,0.6
ticks_20250924.xlsx,7011,20,2300.0,20.0,0.6
ticks_20250924.xlsx,7011,20,2300.0,25.0,0.6
ticks_20250924.xlsx,7011,20,2300.0,30.0,0.6
ticks_20250924.xlsx,7011,20,2300.0,35.0,0.6
ticks_20250924.xlsx,7011,20,3400.0,40.0,0.6
ticks_20250924.xlsx,7011,20,4400.0,5.0,0.7
ticks_20250924.xlsx,7011,20,5000.0,10.0,0.7
ticks_20250924.xlsx,7011,20,3400.0,15.0,0.7
ticks_20250924.xlsx,7011,20,3400.0,20.0,0.7
ticks_20250924.xlsx,7011,20,3400.0,25.0,0.7
ticks_20250924.xlsx,7011,20,3400.0,30.0,0.7
ticks_20250924.xlsx,7011,20,3400.0,35.0,0.7
ticks_20250924.xlsx,7011,20,3400.0,40.0,0.7
ticks_20250924.xlsx,7011,20,4500.0,5.0,0.8
ticks_20250924.xlsx,7011,20,4900.0,10.0,0.8
ticks_20250924.xlsx,7011,20,3400.0,15.0,0.8
ticks_20250924.xlsx,7011,20,3400.0,20.0,0.8
ticks_20250924.xlsx,7011,20,3400.0,25.0,0.8
ticks_20250924.xlsx,7011,20,3400.0,30.0,0.8
ticks_20250924.xlsx,7011,20,3400.0,35.0,0.8
ticks_20250924.xlsx,7011,20,3400.0,40.0,0.8
