file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20260108.xlsx,7011,22,-1400.0,5.0,0.1
ticks_20260108.xlsx,7011,22,-1900.0,10.0,0.1
ticks_20260108.xlsx,7011,22,-400.0,15.0,0.1
ticks_20260108.xlsx,7011,22,-1400.0,20.0,0.1
ticks_20260108.xlsx,7011,22,-900.0,25.0,0.1
ticks_20260108.xlsx,7011,22,-4100.0,30.0,0.1
ticks_20260108.xlsx,7011,22,-4100.0,35.0,0.1
ticks_20260108.xlsx,7011,22,-4100.0,40.0,0.1
ticks_20260108.xlsx,7011,22,-1600.0,5.0,0.2
ticks_20260108.xlsx,7011,22,-2000.0,10.0,0.2
ticks_20260108.xlsx,7011,22,-900.0,15.0,0.2
ticks_20260108.xlsx,7011,22,-1800.0,20.0,0.2
ticks_20260108.xlsx,7011,22,-1300.0,25.0,0.2
ticks_20260108.xlsx,7011,22,-4100.0,30.0,0.2
ticks_20260108.xlsx,7011,22,-4100.0,35.0,0.2
ticks_20260108.xlsx,7011,22,-4100.0,40.0,0.2
ticks_20260108.xlsx,7011,22,-1700.0,5.0,0.3
ticks_20260108.xlsx,7011,22,-2200.0,10.0,0.3
ticks_20260108.xlsx,7011,22,-1000.0,15.0,0.3
ticks_20260108.xlsx,7011,22,-1800.0,20.0,0.3
ticks_20260108.xlsx,7011,22,-1700.0,25.0,0.3
ticks_20260108.xlsx,7011,22,-4100.0,30.0,0.3
ticks_20260108.xlsx,7011,22,-4100.0,35.0,0.3
ticks_20260108.xlsx,7011,22,-4100.0,40.0,0.3
ticks_20260108.xlsx,7011,22,-2200.0,5.0,0.4
ticks_20260108.xlsx,7011,22,-2300.0,10.0,0.4
ticks_20260108.xlsx,7011,22,-1600.0,15.0,0.4
ticks_20260108.xlsx,7011,22,-2000.0,20.0,0.4
ticks_20260108.xlsx,7011,22,-1700.0,25.0,0.4
ticks_20260108.xlsx,7011,22,-4100.0,30.0,0.4
ticks_20260108.xlsx,7011,22,-4100.0,35.0,0.4
ticks_20260108.xlsx,7011,22,-4100.0,40.0,0.4
ticks_20260108.xlsx,7011,22,-2500.0,5.0,0.5
ticks_20260108.xlsx,7011,22,-2600.0,10.0,0.5
ticks_20260108.xlsx,7011,22,-2100.0,15.0,0.5
ticks_20260108.xlsx,7011,22,-2300.0,20.0,0.5
ticks_20260108.xlsx,7011,22,-2500.0,25.0,0.5
ticks_20260108.xlsx,7011,22,-4100.0,30.0,0.5
ticks_20260108.xlsx,7011,22,-4100.0,35.0,0.5
ticks_20260108.xlsx,7011,22,-4100.0,40.0,0.5
ticks_20260108.xlsx,7011,22,-2200.0,5.0,0.6
ticks_20260108.xlsx,7011,22,-2500.0,10.0,0.6
ticks_20260108.xlsx,7011,22,-2500.0,15.0,0.6
ticks_20260108.xlsx,7011,22,-2500.0,20.0,0.6
ticks_20260108.xlsx,7011,22,-2500.0,25.0,0.6
ticks_20260108.xlsx,7011,22,-4100.0,30.0,0.6
ticks_20260108.xlsx,7011,22,-4100.0,35.0,0.6
ticks_20260108.xlsx,7011,22,-4100.0,40.0,0.6
ticks_20260108.xlsx,7011,22,-2500.0,5.0,0.7
ticks_20260108.xlsx,7011,22,-2700.0,10.0,0.7
ticks_20260108.xlsx,7011,22,-2700.0,15.0,0.7
ticks_20260108.xlsx,7011,22,-2500.0,20.0,0.7
ticks_20260108.xlsx,7011,22,-2500.0,25.0,0.7
ticks_20260108.xlsx,7011,22,-4100.0,30.0,0.7
ticks_20260108.xlsx,7011,22,-4100.0,35.0,0.7
ticks_20260108.xlsx,7011,22,-4100.0,40.0,0.7
ticks_20260108.xlsx,7011,22,-3200.0,5.0,0.8
ticks_20260108.xlsx,7011,22,-3100.0,10.0,0.8
ticks_20260108.xlsx,7011,22,-3100.0,15.0,0.8
ticks_20260108.xlsx,7011,22,-3100.0,20.0,0.8
ticks_20260108.xlsx,7011,22,-3100.0,25.0,0.8
ticks_20260108.xlsx,7011,22,-4100.0,30.0,0.8
ticks_20260108.xlsx,7011,22,-4100.0,35.0,0.8
ticks_20260108.xlsx,7011,22,-4100.0,40.0,0.8
