file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251112.xlsx,7011,22,1300.0,5.0,0.1
ticks_20251112.xlsx,7011,22,300.0,10.0,0.1
ticks_20251112.xlsx,7011,22,2800.0,15.0,0.1
ticks_20251112.xlsx,7011,22,2700.0,20.0,0.1
ticks_20251112.xlsx,7011,22,2000.0,25.0,0.1
ticks_20251112.xlsx,7011,22,2000.0,30.0,0.1
ticks_20251112.xlsx,7011,22,2500.0,35.0,0.1
ticks_20251112.xlsx,7011,22,3100.0,40.0,0.1
ticks_20251112.xlsx,7011,22,500.0,5.0,0.2
ticks_20251112.xlsx,7011,22,600.0,10.0,0.2
ticks_20251112.xlsx,7011,22,2100.0,15.0,0.2
ticks_20251112.xlsx,7011,22,2200.0,20.0,0.2
ticks_20251112.xlsx,7011,22,1600.0,25.0,0.2
ticks_20251112.xlsx,7011,22,1600.0,30.0,0.2
ticks_20251112.xlsx,7011,22,2600.0,35.0,0.2
ticks_20251112.xlsx,7011,22,2600.0,40.0,0.2
ticks_20251112.xlsx,7011,22,0.0,5.0,0.3
ticks_20251112.xlsx,7011,22,300.0,10.0,0.3
ticks_20251112.xlsx,7011,22,3800.0,15.0,0.3
ticks_20251112.xlsx,7011,22,3900.0,20.0,0.3
ticks_20251112.xlsx,7011,22,3500.0,25.0,0.3
ticks_20251112.xlsx,7011,22,3500.0,30.0,0.3
ticks_20251112.xlsx,7011,22,3500.0,35.0,0.3
ticks_20251112.xlsx,7011,22,3500.0,40.0,0.3
ticks_20251112.xlsx,7011,22,500.0,5.0,0.4
ticks_20251112.xlsx,7011,22,-100.0,10.0,0.4
ticks_20251112.xlsx,7011,22,3800.0,15.0,0.4
ticks_20251112.xlsx,7011,22,4000.0,20.0,0.4
ticks_20251112.xlsx,7011,22,3800.0,25.0,0.4
ticks_20251112.xlsx,7011,22,3800.0,30.0,0.4
ticks_20251112.xlsx,7011,22,3800.0,35.0,0.4
ticks_20251112.xlsx,7011,22,3800.0,40.0,0.4
ticks_20251112.xlsx,7011,22,-500.0,5.0,0.5
ticks_20251112.xlsx,7011,22,3300.0,10.0,0.5
ticks_20251112.xlsx,7011,22,3300.0,15.0,0.5
ticks_20251112.xlsx,7011,22,3700.0,20.0,0.5
ticks_20251112.xlsx,7011,22,3800.0,25.0,0.5
ticks_20251112.xlsx,7011,22,3800.0,30.0,0.5
ticks_20251112.xlsx,7011,22,3800.0,35.0,0.5
ticks_20251112.xlsx,7011,22,3800.0,40.0,0.5
ticks_20251112.xlsx,7011,22,-700.0,5.0,0.6
ticks_20251112.xlsx,7011,22,3300.0,10.0,0.6
ticks_20251112.xlsx,7011,22,3300.0,15.0,0.6
ticks_20251112.xlsx,7011,22,3800.0,20.0,0.6
ticks_20251112.xlsx,7011,22,3800.0,25.0,0.6
ticks_20251112.xlsx,7011,22,3800.0,30.0,0.6
ticks_20251112.xlsx,7011,22,3800.0,35.0,0.6
ticks_20251112.xlsx,7011,22,3800.0,40.0,0.6
ticks_20251112.xlsx,7011,22,-1000.0,5.0,0.7
ticks_20251112.xlsx,7011,22,3000.0,10.0,0.7
ticks_20251112.xlsx,7011,22,3000.0,15.0,0.7
ticks_20251112.xlsx,7011,22,3800.0,20.0,0.7
ticks_20251112.xlsx,7011,22,3800.0,25.0,0.7
ticks_20251112.xlsx,7011,22,3800.0,30.0,0.7
ticks_20251112.xlsx,7011,22,3800.0,35.0,0.7
ticks_20251112.xlsx,7011,22,3800.0,40.0,0.7
ticks_20251112.xlsx,7011,22,3500.0,5.0,0.8
ticks_20251112.xlsx,7011,22,3000.0,10.0,0.8
ticks_20251112.xlsx,7011,22,3000.0,15.0,0.8
ticks_20251112.xlsx,7011,22,3800.0,20.0,0.8
ticks_20251112.xlsx,7011,22,3800.0,25.0,0.8
ticks_20251112.xlsx,7011,22,3800.0,30.0,0.8
ticks_20251112.xlsx,7011,22,3800.0,35.0,0.8
ticks_20251112.xlsx,7011,22,3800.0,40.0,0.8
