file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251014.xlsx,8306,40,950.0,5.0,0.1
ticks_20251014.xlsx,8306,40,-1250.0,10.0,0.1
ticks_20251014.xlsx,8306,40,-1750.0,15.0,0.1
ticks_20251014.xlsx,8306,40,-1750.0,20.0,0.1
ticks_20251014.xlsx,8306,40,-1750.0,25.0,0.1
ticks_20251014.xlsx,8306,40,-1750.0,30.0,0.1
ticks_20251014.xlsx,8306,40,-1750.0,35.0,0.1
ticks_20251014.xlsx,8306,40,-1750.0,40.0,0.1
ticks_20251014.xlsx,8306,40,1150.0,5.0,0.2
ticks_20251014.xlsx,8306,40,-1400.0,10.0,0.2
ticks_20251014.xlsx,8306,40,-1750.0,15.0,0.2
ticks_20251014.xlsx,8306,40,-1750.0,20.0,0.2
ticks_20251014.xlsx,8306,40,-1750.0,25.0,0.2
ticks_20251014.xlsx,8306,40,-1750.0,30.0,0.2
ticks_20251014.xlsx,8306,40,-1750.0,35.0,0.2
ticks_20251014.xlsx,8306,40,-1750.0,40.0,0.2
ticks_20251014.xlsx,8306,40,750.0,5.0,0.3
ticks_20251014.xlsx,8306,40,-1400.0,10.0,0.3
ticks_20251014.xlsx,8306,40,-1750.0,15.0,0.3
ticks_20251014.xlsx,8306,40,-1750.0,20.0,0.3
ticks_20251014.xlsx,8306,40,-1750.0,25.0,0.3
ticks_20251014.xlsx,8306,40,-1750.0,30.0,0.3
ticks_20251014.xlsx,8306,40,-1750.0,35.0,0.3
ticks_20251014.xlsx,8306,40,-1750.0,40.0,0.3
ticks_20251014.xlsx,8306,40,150.0,5.0,0.4
ticks_20251014.xlsx,8306,40,-1500.0,10.0,0.4
ticks_20251014.xlsx,8306,40,-1750.0,15.0,0.4
ticks_20251014.xlsx,8306,40,-1750.0,20.0,0.4
ticks_20251014.xlsx,8306,40,-1750.0,25.0,0.4
ticks_20251014.xlsx,8306,40,-1750.0,30.0,0.4
ticks_20251014.xlsx,8306,40,-1750.0,35.0,0.4
ticks_20251014.xlsx,8306,40,-1750.0,40.0,0.4
ticks_20251014.xlsx,8306,40,50.0,5.0,0.5
ticks_20251014.xlsx,8306,40,-1700.0,10.0,0.5
ticks_20251014.xlsx,8306,40,-1750.0,15.0,0.5
ticks_20251014.xlsx,8306,40,-1750.0,20.0,0.5
ticks_20251014.xlsx,8306,40,-1750.0,25.0,0.5
ticks_20251014.xlsx,8306,40,-1750.0,30.0,0.5
ticks_20251014.xlsx,8306,40,-1750.0,35.0,0.5
ticks_20251014.xlsx,8306,40,-1750.0,40.0,0.5
ticks_20251014.xlsx,8306,40,-250.0,5.0,0.6
ticks_20251014.xlsx,8306,40,-1750.0,10.0,0.6
ticks_20251014.xlsx,8306,40,-1750.0,15.0,0.6
ticks_20251014.xlsx,8306,40,-1750.0,20.0,0.6
ticks_20251014.xlsx,8306,40,-1750.0,25.0,0.6
ticks_20251014.xlsx,8306,40,-1750.0,30.0,0.6
ticks_20251014.xlsx,8306,40,-1750.0,35.0,0.6
ticks_20251014.xlsx,8306,40,-1750.0,40.0,0.6
ticks_20251014.xlsx,8306,40,-650.0,5.0,0.7
ticks_20251014.xlsx,8306,40,-1750.0,10.0,0.7
ticks_20251014.xlsx,8306,40,-1750.0,15.0,0.7
ticks_20251014.xlsx,8306,40,-1750.0,20.0,0.7
ticks_20251014.xlsx,8306,40,-1750.0,25.0,0.7
ticks_20251014.xlsx,8306,40,-1750.0,30.0,0.7
ticks_20251014.xlsx,8306,40,-1750.0,35.0,0.7
ticks_20251014.xlsx,8306,40,-1750.0,40.0,0.7
ticks_20251014.xlsx,8306,40,-800.0,5.0,0.8
ticks_20251014.xlsx,8306,40,-1750.0,10.0,0.8
ticks_20251014.xlsx,8306,40,-1750.0,15.0,0.8
ticks_20251014.xlsx,8306,40,-1750.0,20.0,0.8
ticks_20251014.xlsx,8306,40,-1750.0,25.0,0.8
ticks_20251014.xlsx,8306,40,-1750.0,30.0,0.8
ticks_20251014.xlsx,8306,40,-1750.0,35.0,0.8
ticks_20251014.xlsx,8306,40,-1750.0,40.0,0.8
